PyTorch Version: 2.5.1
CUDA device available: True
Using CUDA device: cuda:0
Random Seed: 2
Task Importance Weight: 0
Output Path: ../my-logs/myafad-coral-0.4-3-seed2
Script: afad-coral.py
Epoch: 001/050 | Batch 0000/0462 | Cost: 18.2319
Epoch: 034/050 | Batch 0000/0462 | Cost: 4.4727
Epoch: 034/050 | Batch 0050/0462 | Cost: 4.6763
Epoch: 034/050 | Batch 0100/0462 | Cost: 4.4191
Epoch: 034/050 | Batch 0150/0462 | Cost: 4.7185
Epoch: 034/050 | Batch 0200/0462 | Cost: 4.4987
Epoch: 034/050 | Batch 0250/0462 | Cost: 4.6513
Epoch: 034/050 | Batch 0300/0462 | Cost: 4.7825
Epoch: 034/050 | Batch 0350/0462 | Cost: 5.1811
Epoch: 034/050 | Batch 0400/0462 | Cost: 4.7682
Epoch: 034/050 | Batch 0450/0462 | Cost: 4.6222
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.72/5.07/9.6352/10.61% Ep. 33 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 53.91 min
Epoch: 035/050 | Batch 0000/0462 | Cost: 4.3201
Epoch: 035/050 | Batch 0050/0462 | Cost: 4.2092
Epoch: 035/050 | Batch 0100/0462 | Cost: 4.4944
Epoch: 035/050 | Batch 0150/0462 | Cost: 4.5424
Epoch: 035/050 | Batch 0200/0462 | Cost: 4.4526
Epoch: 035/050 | Batch 0250/0462 | Cost: 4.8087
Epoch: 035/050 | Batch 0300/0462 | Cost: 4.3512
Epoch: 035/050 | Batch 0350/0462 | Cost: 4.6730
Epoch: 035/050 | Batch 0400/0462 | Cost: 4.7900
Epoch: 035/050 | Batch 0450/0462 | Cost: 4.5206
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.73/5.01/9.5162/10.11% Ep. 34 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 55.49 min
Epoch: 036/050 | Batch 0000/0462 | Cost: 4.2547
Epoch: 036/050 | Batch 0050/0462 | Cost: 4.7012
Epoch: 036/050 | Batch 0100/0462 | Cost: 4.8268
Epoch: 036/050 | Batch 0150/0462 | Cost: 4.3420
Epoch: 036/050 | Batch 0200/0462 | Cost: 4.3801
Epoch: 036/050 | Batch 0250/0462 | Cost: 4.3300
Epoch: 036/050 | Batch 0300/0462 | Cost: 4.3482
Epoch: 036/050 | Batch 0350/0462 | Cost: 4.7898
Epoch: 036/050 | Batch 0400/0462 | Cost: 4.7619
Epoch: 036/050 | Batch 0450/0462 | Cost: 4.8023
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.67/4.90/9.3435/9.88% Ep. 35 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 57.08 min
Epoch: 037/050 | Batch 0000/0462 | Cost: 4.1840
Epoch: 037/050 | Batch 0050/0462 | Cost: 4.6277
Epoch: 037/050 | Batch 0100/0462 | Cost: 4.3042
Epoch: 037/050 | Batch 0150/0462 | Cost: 4.2315
Epoch: 037/050 | Batch 0200/0462 | Cost: 4.2794
Epoch: 037/050 | Batch 0250/0462 | Cost: 4.2673
Epoch: 037/050 | Batch 0300/0462 | Cost: 4.6906
Epoch: 037/050 | Batch 0350/0462 | Cost: 4.5304
Epoch: 037/050 | Batch 0400/0462 | Cost: 4.5944
Epoch: 037/050 | Batch 0450/0462 | Cost: 4.6547
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.69/4.97/9.6365/10.25% Ep. 36 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 58.66 min
Epoch: 038/050 | Batch 0000/0462 | Cost: 4.1414
Epoch: 038/050 | Batch 0050/0462 | Cost: 3.9823
Epoch: 038/050 | Batch 0100/0462 | Cost: 4.2857
Epoch: 038/050 | Batch 0150/0462 | Cost: 3.8092
Epoch: 038/050 | Batch 0200/0462 | Cost: 4.2239
Epoch: 038/050 | Batch 0250/0462 | Cost: 4.1695
Epoch: 038/050 | Batch 0300/0462 | Cost: 4.1692
Epoch: 038/050 | Batch 0350/0462 | Cost: 4.2144
Epoch: 038/050 | Batch 0400/0462 | Cost: 4.1817
Epoch: 038/050 | Batch 0450/0462 | Cost: 4.2769
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.75/5.05/9.9286/10.25% Ep. 37 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 60.25 min
Epoch: 039/050 | Batch 0000/0462 | Cost: 3.8264
Epoch: 039/050 | Batch 0050/0462 | Cost: 3.9248
Epoch: 039/050 | Batch 0100/0462 | Cost: 3.9683
Epoch: 039/050 | Batch 0150/0462 | Cost: 3.8681
Epoch: 039/050 | Batch 0200/0462 | Cost: 4.1146
Epoch: 039/050 | Batch 0250/0462 | Cost: 4.0278
Epoch: 039/050 | Batch 0300/0462 | Cost: 4.0245
Epoch: 039/050 | Batch 0350/0462 | Cost: 4.6993
Epoch: 039/050 | Batch 0400/0462 | Cost: 4.4498
Epoch: 039/050 | Batch 0450/0462 | Cost: 4.0464
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.70/4.98/9.8670/10.64% Ep. 38 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 61.83 min
Epoch: 040/050 | Batch 0000/0462 | Cost: 4.0990
Epoch: 040/050 | Batch 0050/0462 | Cost: 3.8702
Epoch: 040/050 | Batch 0100/0462 | Cost: 3.7787
Epoch: 040/050 | Batch 0150/0462 | Cost: 3.8874
Epoch: 040/050 | Batch 0200/0462 | Cost: 3.6103
Epoch: 040/050 | Batch 0250/0462 | Cost: 3.7665
Epoch: 040/050 | Batch 0300/0462 | Cost: 4.0992
Epoch: 040/050 | Batch 0350/0462 | Cost: 4.0168
Epoch: 040/050 | Batch 0400/0462 | Cost: 3.9896
Epoch: 040/050 | Batch 0450/0462 | Cost: 3.8528
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.69/4.92/9.7844/10.13% Ep. 39 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 63.42 min
Epoch: 041/050 | Batch 0000/0462 | Cost: 4.0374
Epoch: 041/050 | Batch 0050/0462 | Cost: 3.7608
Epoch: 041/050 | Batch 0100/0462 | Cost: 4.1456
Epoch: 041/050 | Batch 0150/0462 | Cost: 3.8562
Epoch: 041/050 | Batch 0200/0462 | Cost: 3.3954
Epoch: 041/050 | Batch 0250/0462 | Cost: 3.9750
Epoch: 041/050 | Batch 0300/0462 | Cost: 3.8263
Epoch: 041/050 | Batch 0350/0462 | Cost: 3.9335
Epoch: 041/050 | Batch 0400/0462 | Cost: 4.0015
Epoch: 041/050 | Batch 0450/0462 | Cost: 4.1408
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.63/4.87/9.7141/10.25% Ep. 40 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 65.00 min
Epoch: 042/050 | Batch 0000/0462 | Cost: 3.8609
Epoch: 042/050 | Batch 0050/0462 | Cost: 3.6270
Epoch: 042/050 | Batch 0100/0462 | Cost: 3.6995
Epoch: 042/050 | Batch 0150/0462 | Cost: 3.9742
Epoch: 042/050 | Batch 0200/0462 | Cost: 3.9170
Epoch: 042/050 | Batch 0250/0462 | Cost: 3.9511
Epoch: 042/050 | Batch 0300/0462 | Cost: 3.9237
Epoch: 042/050 | Batch 0350/0462 | Cost: 3.7829
Epoch: 042/050 | Batch 0400/0462 | Cost: 3.5959
Epoch: 042/050 | Batch 0450/0462 | Cost: 3.9340
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.77/5.04/10.3032/10.12% Ep. 41 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 66.59 min
Epoch: 043/050 | Batch 0000/0462 | Cost: 3.8492
Epoch: 043/050 | Batch 0050/0462 | Cost: 3.7028
Epoch: 043/050 | Batch 0100/0462 | Cost: 3.5123
Epoch: 043/050 | Batch 0150/0462 | Cost: 3.6075
Epoch: 043/050 | Batch 0200/0462 | Cost: 3.9885
Epoch: 043/050 | Batch 0250/0462 | Cost: 3.8998
Epoch: 043/050 | Batch 0300/0462 | Cost: 3.8240
Epoch: 043/050 | Batch 0350/0462 | Cost: 3.7429
Epoch: 043/050 | Batch 0400/0462 | Cost: 3.7226
Epoch: 043/050 | Batch 0450/0462 | Cost: 3.7345
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.72/4.94/10.1307/9.80% Ep. 42 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 68.17 min
Epoch: 044/050 | Batch 0000/0462 | Cost: 3.5045
Epoch: 044/050 | Batch 0050/0462 | Cost: 3.4679
Epoch: 044/050 | Batch 0100/0462 | Cost: 3.2924
Epoch: 044/050 | Batch 0150/0462 | Cost: 3.5566
Epoch: 044/050 | Batch 0200/0462 | Cost: 3.5101
Epoch: 044/050 | Batch 0250/0462 | Cost: 3.6395
Epoch: 044/050 | Batch 0300/0462 | Cost: 3.4545
Epoch: 044/050 | Batch 0350/0462 | Cost: 3.6419
Epoch: 044/050 | Batch 0400/0462 | Cost: 4.0945
Epoch: 044/050 | Batch 0450/0462 | Cost: 3.7382
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.71/4.97/10.3326/10.22% Ep. 43 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 69.76 min
Epoch: 045/050 | Batch 0000/0462 | Cost: 3.2534
Epoch: 045/050 | Batch 0050/0462 | Cost: 3.6992
Epoch: 045/050 | Batch 0100/0462 | Cost: 3.5775
Epoch: 045/050 | Batch 0150/0462 | Cost: 3.9173
Epoch: 045/050 | Batch 0200/0462 | Cost: 3.5968
Epoch: 045/050 | Batch 0250/0462 | Cost: 3.9106
Epoch: 045/050 | Batch 0300/0462 | Cost: 3.5927
Epoch: 045/050 | Batch 0350/0462 | Cost: 3.5174
Epoch: 045/050 | Batch 0400/0462 | Cost: 3.8140
Epoch: 045/050 | Batch 0450/0462 | Cost: 3.6386
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.65/4.89/10.2049/10.08% Ep. 44 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 71.34 min
Epoch: 046/050 | Batch 0000/0462 | Cost: 3.3461
Epoch: 046/050 | Batch 0050/0462 | Cost: 3.6245
Epoch: 046/050 | Batch 0100/0462 | Cost: 3.4870
Epoch: 046/050 | Batch 0150/0462 | Cost: 3.4149
Epoch: 046/050 | Batch 0200/0462 | Cost: 3.5908
Epoch: 046/050 | Batch 0250/0462 | Cost: 3.3798
Epoch: 046/050 | Batch 0300/0462 | Cost: 3.5859
Epoch: 046/050 | Batch 0350/0462 | Cost: 3.5865
Epoch: 046/050 | Batch 0400/0462 | Cost: 3.7571
Epoch: 046/050 | Batch 0450/0462 | Cost: 3.5331
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.69/4.95/10.4713/10.48% Ep. 45 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 72.93 min
Epoch: 047/050 | Batch 0000/0462 | Cost: 3.6445
Epoch: 047/050 | Batch 0050/0462 | Cost: 3.6957
Epoch: 047/050 | Batch 0100/0462 | Cost: 3.1682
Epoch: 047/050 | Batch 0150/0462 | Cost: 3.2004
Epoch: 047/050 | Batch 0200/0462 | Cost: 3.4151
Epoch: 047/050 | Batch 0250/0462 | Cost: 3.5938
Epoch: 047/050 | Batch 0300/0462 | Cost: 3.3733
Epoch: 047/050 | Batch 0350/0462 | Cost: 3.6119
Epoch: 047/050 | Batch 0400/0462 | Cost: 3.5996
Epoch: 047/050 | Batch 0450/0462 | Cost: 3.5479
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.63/4.87/10.3088/10.43% Ep. 46 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 74.52 min
Epoch: 048/050 | Batch 0000/0462 | Cost: 3.4537
Epoch: 048/050 | Batch 0050/0462 | Cost: 3.4169
Epoch: 048/050 | Batch 0100/0462 | Cost: 3.4847
Epoch: 048/050 | Batch 0150/0462 | Cost: 3.1862
Epoch: 048/050 | Batch 0200/0462 | Cost: 3.5235
Epoch: 048/050 | Batch 0250/0462 | Cost: 3.2774
Epoch: 048/050 | Batch 0300/0462 | Cost: 3.3864
Epoch: 048/050 | Batch 0350/0462 | Cost: 3.4274
Epoch: 048/050 | Batch 0400/0462 | Cost: 3.7007
Epoch: 048/050 | Batch 0450/0462 | Cost: 3.3391
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.63/4.84/10.2717/10.23% Ep. 47 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 76.10 min
Epoch: 049/050 | Batch 0000/0462 | Cost: 3.3194
Epoch: 049/050 | Batch 0050/0462 | Cost: 3.3104
Epoch: 049/050 | Batch 0100/0462 | Cost: 3.2604
Epoch: 049/050 | Batch 0150/0462 | Cost: 3.4470
Epoch: 049/050 | Batch 0200/0462 | Cost: 3.3416
Epoch: 049/050 | Batch 0250/0462 | Cost: 3.4431
Epoch: 049/050 | Batch 0300/0462 | Cost: 3.3619
Epoch: 049/050 | Batch 0350/0462 | Cost: 3.2535
Epoch: 049/050 | Batch 0400/0462 | Cost: 3.5651
Epoch: 049/050 | Batch 0450/0462 | Cost: 3.6044
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.62/4.92/10.7052/10.51% Ep. 48 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 77.68 min
Epoch: 050/050 | Batch 0000/0462 | Cost: 3.4459
Epoch: 050/050 | Batch 0050/0462 | Cost: 3.2318
Epoch: 050/050 | Batch 0100/0462 | Cost: 3.3212
Epoch: 050/050 | Batch 0150/0462 | Cost: 3.1374
Epoch: 050/050 | Batch 0200/0462 | Cost: 3.1996
Epoch: 050/050 | Batch 0250/0462 | Cost: 3.2571
Epoch: 050/050 | Batch 0300/0462 | Cost: 3.6618
Epoch: 050/050 | Batch 0350/0462 | Cost: 3.2933
Epoch: 050/050 | Batch 0400/0462 | Cost: 3.0700
Epoch: 050/050 | Batch 0450/0462 | Cost: 3.4326
MAE/RMSE/Loss/Accuracy: | Current Valid: 3.62/4.84/10.5580/10.32% Ep. 49 | Best Valid : 3.45/4.65/8.2087/10.41% Ep. 15
Time elapsed: 79.27 min

MAE/RMSE/Loss/Accuracy: | Last Train: 1.39/1.87/3.3259/23.83% | Last Valid: 3.62/4.84/10.5580/10.32% | Last Test: 3.57/4.77/10.3092/10.21%
Total Training Time: 79.99 min

MAE/RMSE/Loss/Accuracy: | Best Train: 3.18/4.17/7.5984/10.70% | Best Valid: 3.45/4.65/8.2087/10.41% | Best Test: 3.42/4.60/8.1373/10.41%
